Time,Draw Amount
00:00:00,1.9799999999973
00:05:00,2.08161140699828
00:10:00,2.18369003428446
00:15:00,2.28668637696591
00:20:00,2.3910158383424
00:25:00,2.49704206557766
00:30:00,2.60506140043332
00:35:00,2.71528878670036
00:40:00,2.82784544937696
00:45:00,2.94274862659188
00:50:00,3.05990359668298
00:55:00,3.17909819908993
01:00:00,3.29999999999775
01:05:00,3.42293048644865
01:10:00,3.54649788385544
01:15:00,3.66997581567201
01:20:00,3.79253831421502
01:25:00,3.91327256566589
01:30:00,4.03119386838363
01:35:00,4.14526252294424
01:40:00,4.25440233446513
01:45:00,4.35752037413619
01:50:00,4.45352762094778
01:55:00,4.54136008477209
02:00:00,4.6199999999991
02:05:00,4.68969963809558
02:10:00,4.74833772716852
02:15:00,4.79508612943984
02:20:00,4.82924500539867
02:25:00,4.85026164322895
02:30:00,4.8577468363205
02:35:00,4.8514883992513
02:40:00,4.8314614628161
02:45:00,4.79783524537209
02:50:00,4.75097606249858
02:55:00,4.69144640621822
03:00:00,4.61999999999829
03:05:00,4.53127139645018
03:10:00,4.43301832026083
03:15:00,4.32685926722985
03:20:00,4.21451263740996
03:25:00,4.09775669766377
03:30:00,3.97838820679734
03:35:00,3.85818069071717
03:40:00,3.73884336477752
03:45:00,3.62198168857936
03:50:00,3.50906050656161
03:55:00,3.40137067437831
04:00:00,3.29999999999625
04:05:00,3.21546469556688
04:10:00,3.13815464266933
04:15:00,3.06787973826773
04:20:00,3.00423958377989
04:25:00,2.94664912199287
04:30:00,2.89436848313303
04:35:00,2.84653616939139
04:40:00,2.80220464117312
04:45:00,2.76037732281096
04:50:00,2.72004602220162
04:55:00,2.68022775684322
05:00:00,2.63999999999559
05:05:00,2.58816001788875
05:10:00,2.5349961081357
05:15:00,2.48053634988047
05:20:00,2.42491895332936
05:25:00,2.36838097878415
05:30:00,2.31124407742591
05:35:00,2.25389779745941
05:40:00,2.19678105156529
05:45:00,2.1403623790608
05:50:00,2.0851196585646
05:55:00,2.03151993300362
06:00:00,1.97999999999593
06:05:00,1.93855758326286
06:10:00,1.8994440831047
06:15:00,1.86247622426413
06:20:00,1.8274255008789
06:25:00,1.79402993724084
06:30:00,1.76200729483763
06:35:00,1.73106931082504
06:40:00,1.70093652399286
06:45:00,1.6713532253805
06:50:00,1.64210206289152
06:55:00,1.61301783210433
07:00:00,1.58399999999542
07:05:00,1.54789389756599
07:10:00,1.51231481503193
07:15:00,1.47781630508898
07:20:00,1.44500648551562
07:25:00,1.41453075921425
07:30:00,1.3870534362566
07:35:00,1.36323875741315
07:40:00,1.34373183042338
07:45:00,1.32913999040402
07:50:00,1.32001508476734
07:55:00,1.31683716062277
08:00:00,1.31999999999499
08:05:00,1.33404894107151
08:10:00,1.35466229123478
08:15:00,1.38167242282354
08:20:00,1.41481735657536
08:25:00,1.45375099053456
08:30:00,1.49805542606013
08:35:00,1.54725504015952
08:40:00,1.60083191453882
08:45:00,1.65824220097017
